left_border_x,left_border_y,right_border_x,right_border_y,pos_x,pos_y
780.9306491621352,173.58898526537092,779.2022961437502,183.70607388473553,780.5637817382812,175.73648071289062
779.3673811117006,173.58062154706622,777.8198765786459,183.7758717964269,779.074462890625,175.5104217529297
777.7901405390853,173.57069873161203,776.4280730134276,183.83962668494206,777.5595092773438,175.30947875976562
776.1947904888716,173.54917179855366,775.039207095003,183.877792317807,776.0171508789062,175.1369171142578
774.6376922843548,173.53459803236154,773.6755139953059,183.8950734284309,774.501953125,174.99620056152344
773.0595936542269,173.52891011011997,772.3169502971141,183.9051424305492,772.9624633789062,174.88601684570312
771.5216800888287,173.52363855346405,770.9683873990257,183.9070630357265,771.453369140625,174.80560302734375
769.9697325210076,173.5190321662717,769.5718100405852,183.90082450594812,769.9226684570312,174.74693298339844
768.4066759546755,173.5181490416146,768.0903400925081,183.89723072315144,768.3706665039062,174.6996307373047
766.8824760036243,173.51251327341768,766.6355585028232,183.89559280329414,766.8551025390625,174.66358947753906
765.3413727344764,173.50729563252864,765.1531737296615,183.8927406051517,765.3209228515625,174.6357879638672
763.7826667598017,173.50801101676333,763.651060197494,183.88676977388883,763.7686157226562,174.61610412597656
762.2648244824456,173.50386573903,762.195333216484,183.88416289708329,762.2574462890625,174.60598754882812
760.7308910620103,173.50157781763315,760.7136870465874,183.88243926836256,760.7290649414062,174.60345458984375
759.1797861004751,173.4981089426946,759.2272769147407,183.8783905921247,759.1848754882812,174.6105194091797
757.6730395522741,173.50065041321156,757.7804990270045,183.878828917715,757.6846923828125,174.6260528564453
756.1504909373115,173.50005812172478,756.3251036675777,183.88020986418337,756.1698608398438,174.6515350341797
754.6136468811967,173.50417426240708,754.8498469355256,183.87793160029736,754.6405639648438,174.6863555908203
753.0617328531214,173.51783154010394,753.3626766388552,183.8762777343328,753.0969848632812,174.731201171875
751.4957230219907,173.53365002726042,751.8547771147688,183.87400276066356,751.5391845703125,174.78529357910156
749.9780580577171,173.55190613388652,750.3966727833127,183.87043036479582,750.0305786132812,174.84649658203125
748.4483701732458,173.58023265047493,748.9159821804433,183.86398396535472,748.5090942382812,174.91567993164062
746.9049541876493,173.6093818261264,747.4295628811807,183.8591932126337,746.975830078125,174.99415588378906
745.3499888574581,173.64554893217272,745.9214211816297,183.8495248703588,745.4303588867188,175.08070373535156
743.789551607047,173.69474477611374,744.3559006783834,183.83442823734035,743.871826171875,175.16775512695312
742.2855474764569,173.75676471333648,742.8312615241282,183.80972444716915,742.3665771484375,175.2494659423828
740.7658760560929,173.82412928558725,741.325029194778,183.77330943908396,740.8507690429688,175.33465576171875
739.2328038818522,173.89501955535277,739.812833438175,183.72616212840782,739.3230590820312,175.42478942871094
737.6874802633524,173.94546806113894,738.2926483398707,183.68459582849692,737.7853393554688,175.5203399658203
736.1256114899566,173.97310422153933,736.7814669574194,183.648021582751,736.2376098632812,175.62525939941406
734.5474796469399,173.9795095861867,735.2793341349537,183.62334717552835,734.6813354492188,175.7433624267578
733.0271705436617,173.96037760867642,733.817939205342,183.6060259660125,733.1834106445312,175.8661651611328
731.504746713217,173.93764998445056,732.3182342001822,183.6058356057598,731.6776733398438,175.99285888671875
729.976300254944,173.9196131925831,730.8089236073218,183.61066836374013,730.1655883789062,176.12277221679688
728.4442436489381,173.92890852429414,729.2929807903571,183.61768333930695,728.6480712890625,176.25570678710938
726.9084287885748,173.96166527885555,727.770919071694,183.62008525101402,727.1254272460938,176.3916778564453
725.3715278924944,174.0117135651399,726.2375047759984,183.62428748939467,725.5983276367188,176.5292510986328
723.8320981466967,174.07135150029953,724.6967443155283,183.63027301428286,724.0669555664062,176.6677703857422
722.2909482207035,174.13338623985646,723.1499479432165,183.6334016488009,722.5326538085938,176.80650329589844
720.7515814007534,174.19486524341826,721.595749410481,183.64038529354835,720.9972534179688,176.9437255859375
719.2139098694801,174.24622764160344,720.0392441130315,183.64843833549943,719.4625244140625,177.0784454345703
717.678633116246,174.29618865126474,718.4827268135049,183.65223822863234,717.9290771484375,177.21023559570312
716.1475111099069,174.347998227411,716.9250287699496,183.66077119300994,716.3971557617188,177.338134765625
714.6188809469076,174.39625777780452,715.370757385797,183.66850642410662,714.8674926757812,177.46217346191406
713.0913347958468,174.44556170206585,713.8150584068808,183.67315276557292,713.3373413085938,177.58218383789062
711.5648533678924,174.49769113043138,712.2622864417832,183.68123183750274,711.8079223632812,177.69833374023438
710.0397282048456,174.55354586282164,710.7099756743163,183.68443757171255,710.27880859375,177.81057739257812
708.5153050354583,174.6102941333763,709.1614190213703,183.69161890603144,708.750732421875,177.91929626464844
706.9927486553647,174.6682275493123,707.6126245424831,183.69732907865767,707.22314453125,178.024169921875
705.4739685931576,174.71151520060405,706.0700182219396,183.7030716018978,705.7002563476562,178.1251220703125
703.950759910649,174.74334907022163,704.5252966248216,183.70551260350874,704.173828125,178.2229766845703
702.4229481259699,174.7598261339198,702.979289365693,183.71092900099265,702.6441040039062,178.31805419921875
700.8954421445809,174.76801246286203,701.4326952850577,183.71491462019858,701.1141357421875,178.40992736816406
699.3686193184425,174.76563559050086,699.8896327205356,183.7159845178471,699.5859375,178.49888610839844
697.8406529927519,174.76212514065557,698.3503582324773,183.71976751406373,698.0582275390625,178.5858154296875
696.3116166202266,174.7619440640379,696.8156023694288,183.72352183588237,696.531494140625,178.6716766357422
694.7800279108112,174.76509492832383,695.2842531668305,183.72297174229016,695.0047607421875,178.7576141357422
693.247734456881,174.76816109491213,693.7546829573537,183.72613184200404,693.4783935546875,178.843994140625
691.7162928901765,174.77279752466052,692.2243666363122,183.72936579809638,691.9521484375,178.93057250976562
690.187878836911,174.77593121475797,690.6920073502143,183.72969782446174,690.4266357421875,179.01646423339844
688.6575206415563,174.77911709267775,689.1595613352387,183.73316052353172,688.89990234375,179.10206604003906
687.1264938674179,174.78631151647872,687.6275212029537,183.73683126497622,687.3728637695312,179.1875457763672
685.5967245026754,174.78908532843764,686.0945823839074,183.7387202843382,685.8461303710938,179.27247619628906
684.0659604608605,174.7933054402292,684.559203163109,183.74368161883297,684.3174438476562,179.35671997070312
682.5338640218185,174.7985044148453,683.0239145287719,183.7487125804703,682.7880249023438,179.44046020507812
681.0019299397699,174.80561259345967,681.4868852856684,183.75119684044623,681.2576904296875,179.52342224121094
679.4656655306941,174.8110932505459,679.9496718964908,183.75728378801998,679.72509765625,179.60633850097656
677.9305398726377,174.81742224796383,678.4102792450851,183.7650779673375,678.1917114257812,179.6885528564453
676.3954365340064,174.82610032103648,676.8668369825136,183.76929103537563,676.656005859375,179.76950073242188
674.8566914014161,174.83399663306082,675.3248972265817,183.7782199001472,675.1192626953125,179.84994506835938
673.3186686854249,174.84179552140375,673.781232182556,183.785932533673,673.581787109375,179.92945861816406
671.7785908129268,174.85246264497033,672.2377634336731,183.79502017135937,672.0433349609375,180.00845336914062
670.2354405914662,174.86061439414823,670.6941986830485,183.80046114444366,670.503662109375,180.08746337890625
668.6938910803182,174.8684453477288,669.1491416491637,183.80939288857988,668.963623046875,180.16587829589844
667.1522064430454,174.87645327396172,667.6029266381136,183.81860026389566,667.4227294921875,180.24354553222656
665.6088677745366,174.88824841919217,666.0552755481274,183.8241828779532,665.8802490234375,180.3206024169922
664.0655501864848,174.895823534808,664.5081080232396,183.83328125864998,664.3379516601562,180.39697265625
662.5198470211482,174.90245853788747,662.9597198183518,183.84197422446096,662.7939453125,180.4729461669922
660.972610780737,174.91412055185617,661.4140494499529,183.8464292814444,661.2510986328125,180.5491943359375
659.4254345196844,174.91947045675073,659.8656298682818,183.85436798360564,659.70654296875,180.6252899169922
657.874879533891,174.92608768136145,658.3193823150099,183.86099085345307,658.1622314453125,180.70211791992188
656.3244255567045,174.93570030773498,656.7715528314538,183.86449075344885,656.6170654296875,180.7794952392578
654.7733518679241,174.94001891214722,655.223331018533,183.86977757336814,655.071533203125,180.8573760986328
653.2235024065244,174.9441160061989,653.674437713026,183.8753509152613,653.5260009765625,180.93540954589844
651.6772690492534,174.95011340886248,652.1239658522886,183.87664565515095,651.9806518554688,181.0127410888672
650.130572959697,174.95270826877206,650.5738513481949,183.87962456893453,650.435302734375,181.0894775390625
648.585908048291,174.95492640919588,649.022796620024,183.883814555623,648.8897705078125,181.16510009765625
647.0417439458088,174.95976780570265,647.4715599344669,183.8827442064395,647.34423828125,181.2395477294922
645.5018159424745,174.96092044294238,645.9190379241138,183.88585815704477,645.7987060546875,181.31179809570312
643.9662787573831,174.96182715746772,644.3652739658377,183.88902545080666,644.253173828125,181.38087463378906
642.439792388878,174.96520477557064,642.8086079051266,183.88724585744092,642.7076416015625,181.44476318359375
640.9147905832779,174.96585525518208,641.2516122703337,183.8909253142805,641.1614990234375,181.50311279296875
639.388900928325,174.96539301074705,639.69467827668,183.89352793783067,639.6146240234375,181.55609130859375
637.8602740977601,174.9694376504348,638.1396829842901,183.89185954807883,638.0680541992188,181.60452270507812
636.3285607878817,174.97203200787936,636.5853158643091,183.89493083939064,636.5206909179688,181.6490478515625
634.7952256502344,174.9729916923081,635.0317996697852,183.8983802602657,634.9732666015625,181.6900634765625
633.2587183383105,174.97837678612066,633.4803054741833,183.89569760299375,633.4264526367188,181.72850036621094
631.7181363656725,174.98084228448963,631.9296686626235,183.90055675367628,631.8790283203125,181.76519775390625
630.175187566897,174.98198194994842,630.3804219950983,183.9045751183762,630.33203125,181.80078125
628.6313541843285,174.9841063189682,628.8306317562489,183.90358048244573,628.784423828125,181.83535766601562
627.0869813702799,174.9914741027974,627.2810876961157,183.90840926683018,627.2366943359375,181.86904907226562
625.5415603708054,174.99389097849746,625.7328461032399,183.91445799650106,625.689697265625,181.9022216796875
623.9988380681264,174.9968062072281,624.1838845796011,183.91281150535434,624.142822265625,181.934326171875
622.4566212395313,175.00406633311053,622.6350505258027,183.9190231221972,622.595947265625,181.9652862548828
620.9142557652976,175.0075990296424,621.0874838092763,183.92567448885538,621.0499877929688,181.9953155517578
619.3712981685183,175.0104325989459,619.5392792115955,183.92415756123654,619.5034790039062,182.0244598388672
617.8293874799524,175.01847065822506,617.9938854813441,183.93059899486457,617.959228515625,182.05296325683594
616.2938653964696,175.02212907023747,616.4471861209202,183.9383460045419,616.4152221679688,182.0795135498047
614.7593510412912,175.0259836603807,614.9022644917271,183.937576239078,614.8728637695312,182.104248046875
613.2278134351164,175.03549554837795,613.3583732047446,183.94531766489322,613.3317260742188,182.1268310546875
611.6946738024781,175.04041145159184,611.8163725679572,183.96758194025588,611.7915649414062,182.1478271484375
610.1614955215671,175.04534957410735,610.2778222896455,184.05857288646678,610.25341796875,182.1676788330078
608.6252104146965,175.055580936003,608.741128648893,184.1061891129508,608.716552734375,182.18736267089844
607.0908422434779,175.0619393385966,607.2048703563539,184.15060289124688,607.1804809570312,182.20663452148438
605.5583929042573,175.0684957696652,605.6707634510393,184.1854746596685,605.6466064453125,182.2255401611328
604.0307976673447,175.08144446804087,604.136599233674,184.22058922594994,604.1137084960938,182.2432861328125
602.5051526174409,175.0900617524131,602.6056884133461,184.26251232914072,602.583740234375,182.2600555419922
600.9805393634157,175.09984941184322,601.0754865144362,184.31146942663653,601.0545043945312,182.27581787109375
599.4557113021764,175.11396535881823,599.547058790397,184.3527949553464,599.5266723632812,182.29092407226562
597.9323288147536,175.12398025346005,598.0195013281741,184.3831447999488,597.9999389648438,182.3052978515625
596.4072331050136,175.13446706544144,596.494146928935,184.38639271388973,596.4747314453125,182.3196258544922
594.8847430524899,175.15094597038666,594.9705221481939,184.45159797582224,594.9509887695312,182.33367919921875
593.3628178263355,175.1628468216615,593.4489018579253,184.506008570192,593.4290161132812,182.3477020263672
591.8431632166174,175.17324347809242,591.9278505995536,184.5416794736771,591.9081420898438,182.3614501953125
590.3249672986623,175.1841529656772,590.4101854886068,184.56117043266403,590.3903198242188,182.375244140625
588.8098679302395,175.19874793555044,588.8926460788645,184.58278845583777,588.873291015625,182.3886260986328
587.2958028431291,175.20724940803805,587.3782500039431,184.6467361105064,587.358642578125,182.40185546875
585.7800172963715,175.21596386223877,585.866285576418,184.68923368439317,585.8455810546875,182.41563415527344
584.2678726420112,175.2292045627327,584.3564228336217,184.7159584240908,584.3350830078125,182.4297332763672
582.7562564498145,175.2365147300828,582.8485741770461,184.74562529213597,582.8262329101562,182.4443817138672
581.2419676778227,175.24201302993686,581.3449178622826,184.79470646166249,581.3197631835938,182.4606170654297
579.7285473193749,175.25091970863218,579.844285214474,184.84558147829338,579.8157348632812,182.478759765625
578.216159763079,175.25456157069453,578.3455133383939,184.89585833488928,578.3133544921875,182.49891662597656
576.7020085455797,175.25682533521314,576.849641987008,184.94252457725847,576.812744140625,182.52178955078125
575.1265264834719,175.2575741942156,575.2865088584495,185.01155899450586,575.24609375,182.5474853515625
573.5513126098048,175.2647260506121,573.725728373464,185.05301126106804,573.6815795898438,182.5753631591797
571.9830413601046,175.26572963213542,572.164500739529,185.0502028367408,572.119140625,182.60433959960938
570.4192073727071,175.26506045846764,570.6062510608903,185.10608061059912,570.5592651367188,182.6339874267578
568.8583258796224,175.2703300760046,569.0502212969151,185.1574484264521,569.0018310546875,182.66421508789062
567.3045809214144,175.26847535106285,567.4932619633353,185.16374777179885,567.4461669921875,182.69387817382812
565.7499351670964,175.2680321665157,565.9394768108871,185.15800619926634,565.892822265625,182.72364807128906
564.2019407074077,175.27342566414882,564.3872814426434,185.17215975054552,564.3419799804688,182.752685546875
562.6553256927978,175.27283279204445,562.8382538943239,185.19869308747,562.793701171875,182.78121948242188
561.1164023772446,175.27205705206626,561.2887184201439,185.20075266316985,561.2471923828125,182.8080596923828
559.5829585587396,175.27175575817154,559.7396247495678,185.20460807736137,559.7022094726562,182.83242797851562
558.0562335693174,175.28005765681021,558.1927353847367,185.21039275003832,558.1603393554688,182.85362243652344
556.5371178198889,175.2833478203972,556.6457936877125,185.21032283817814,556.6201782226562,182.8704833984375
555.0229040009551,175.28976955712383,555.1002405742364,185.2207707457202,555.08203125,182.88246154785156
553.5134290973576,175.30343508713662,553.5570522898493,185.23373177431475,553.5467529296875,182.8892059326172
552.0042362865304,175.31466229395664,552.014598748932,185.2401248525939,552.0121459960938,182.89080810546875
550.5019786117497,175.32571377077517,550.474370205653,185.25563611837745,550.48095703125,182.8865509033203
548.9984671499673,175.34280448208673,548.9364669169457,185.27076511799336,548.951416015625,182.8769989013672
547.4978312906957,175.3556362092831,547.400571868784,185.27827839338585,547.4242553710938,182.86203002929688
545.9974938725759,175.3700340017946,545.8673625085394,185.29617630712707,545.8995361328125,182.842041015625
544.4990137862503,175.3918462869474,544.3349001542363,185.31540298665638,544.376220703125,182.8168487548828
542.9999627929981,175.40626816394212,542.8047694669423,185.3263073727469,542.854736328125,182.7869110107422
541.5036478019309,175.41733078766143,541.2746702985402,185.34095085196998,541.3344116210938,182.7518310546875
540.011040468197,175.43236162538437,539.7439961067764,185.3503553424197,539.8150634765625,182.71092224121094
538.5268836512232,175.44204336138705,538.2130935487705,185.35095267034984,538.2982177734375,182.6628875732422
537.0437592087012,175.4513795511789,536.6817604534705,185.35179142008107,536.7821044921875,182.60745239257812
535.5705625717043,175.4545018411527,535.1467049528667,185.3523547785046,535.2670288085938,182.54257202148438
534.0936068486922,175.46136953868358,533.6104397464791,185.34967195603983,533.751220703125,182.468505859375
532.6244786941903,175.4403397939618,532.0686798188227,185.33855907733982,532.234619140625,182.3833465576172
531.1560979000525,175.40197761989808,530.5215886248383,185.3302519960336,530.7161254882812,182.2863006591797
529.6936737069057,175.34959906978398,528.9679097907187,185.32101642964273,529.1968383789062,182.17572021484375
528.2279455538591,175.29509753134127,527.409186237356,185.3032709858248,527.6752319335938,182.05123901367188
526.7642340944246,175.22439418796634,525.8441213569647,185.28674063072782,526.1527099609375,181.91201782226562
525.2974772161789,175.15443947972926,524.2728785685214,185.26362392473885,524.6282348632812,181.75750732421875
523.8261155474605,175.09385284071396,522.694547530327,185.2374070014697,523.1017456054688,181.58721923828125
522.3519202668832,175.0335032692331,521.1113145482644,185.1913304291064,521.5742797851562,181.40066528320312
520.8699733456137,174.9712324738236,519.5237478944613,185.1219282659706,520.044189453125,181.19773864746094
519.3873938356895,174.91195488352247,517.9288783540226,185.04735346983486,518.5145263671875,180.9776153564453
517.9008787250311,174.83115451151937,516.3295085897911,184.9431227894988,516.9827270507812,180.7395782470703
516.4104605053726,174.7461534129693,514.7210177302959,184.85320075339254,515.451416015625,180.48361206054688
514.9140136266312,174.6519257672722,513.105183890574,184.75393255433164,513.9189453125,180.20921325683594
513.4143721701315,174.5492802984883,511.4895390601519,184.60097521614972,512.38671875,179.91580200195312
511.91053665288,174.43313297768606,509.8806845317264,184.3829684715462,510.8557434082031,179.6034698486328
510.4013035812287,174.30850556543513,508.2837216728267,184.07125682313088,509.3248291015625,179.2714080810547
508.96273915089074,174.14558867214083,506.74878440977665,183.77733151791512,507.86181640625,178.93511962890625
507.5201889379229,173.95569893940862,505.21629329553525,183.46543385373778,506.399658203125,178.5808868408203
506.0743339744644,173.7439911863305,503.68741325205355,183.12230559848052,504.9379577636719,178.2088623046875
504.6242937369284,173.52618054241833,502.14795344010804,182.80171883442773,503.4781799316406,177.8191375732422
503.17613810090927,173.26899335563024,500.59264738814556,182.51975349462643,502.0191955566406,177.41168212890625
501.72830891550376,172.98719311831582,499.0303395209263,182.23665454082237,500.5617370605469,176.98655700683594
500.2879860554227,172.68297224756745,497.4682864092341,181.9058346370785,499.1081237792969,176.54214477539062
498.84475828823946,172.3513481081512,495.9115708210132,181.54545991230026,497.6556091308594,176.07875061035156
497.4008573660389,172.00859357532764,494.35895293073037,181.1460449993298,496.20648193359375,175.59632873535156
495.9634397076806,171.62350694249275,492.8074257393573,180.72692432174463,494.7599792480469,175.0948486328125
494.52502065995475,171.2161185072739,491.2586199226331,180.29331261453117,493.31622314453125,174.5753173828125
493.0880349075572,170.80361961743534,489.70183911393326,179.84440384577744,491.8772277832031,174.03634643554688
491.6567647985046,170.3555299443259,488.1458160168015,179.38412287616782,490.4423828125,173.47837829589844
490.2275871036011,169.88787721699185,486.5922324074485,178.89779857078082,489.01177978515625,172.90115356445312
488.798650012986,169.39904936139402,485.04377559269716,178.385958881028,487.5845642089844,172.30484008789062
487.3695916374588,168.9030663219491,483.49751693485,177.84710278194163,486.16326904296875,171.6895294189453
485.9502892996585,168.3648183036866,481.96337949722306,177.268063914279,484.7457275390625,171.05474853515625
484.54108430391085,167.8004828525075,480.4316008780746,176.6645296500859,483.3354797363281,170.40093994140625
483.1359676548745,167.20783959340554,478.91734965487865,176.026123176176,481.9300537109375,169.7285919189453
481.7303950732478,166.60483139808005,477.412078660952,175.36428258135476,480.5305480957031,169.0386505126953
480.33837107855953,165.9600857575477,475.91494705526515,174.68137622557916,479.1357421875,168.33120727539062
478.95304711580815,165.29489606025953,474.43320135912063,173.96664770774646,477.7475891113281,167.60768127441406
477.5650388949636,164.626957616565,472.95592722336823,173.22616692954625,476.36468505859375,166.866455078125
476.1930907722087,163.92239682294104,471.489951354169,172.45508546357493,474.98846435546875,166.10789489746094
474.89211420448015,163.23229472422705,470.09044758930094,171.69979873446445,473.6816711425781,165.36685180664062
473.5941858372548,162.52153378079146,468.69889754918177,170.9339028212704,472.3794250488281,164.6090545654297
472.29686127278705,161.81104509344487,467.3033694123956,170.14909799021393,471.0853271484375,163.83404541015625
471.0139652491067,161.06754097821602,465.9099450767934,169.35061413041453,469.79803466796875,163.0408172607422
469.7358462139663,160.3063899389391,464.52525693424917,168.52783140711094,468.51727294921875,162.22909545898438
468.4531543133764,159.55052668371857,463.14211872932833,167.68011677325913,467.2458801269531,161.39849853515625
467.1819899396647,158.75967195004299,461.77521651177415,166.81590234002806,465.9808044433594,160.54946899414062
465.922649107522,157.95037189738036,460.4108134401893,165.92123586028936,464.7255859375,159.68148803710938
464.6733087711596,157.1143501768543,459.05532548737546,165.0136032721629,463.4783935546875,158.7944793701172
463.4259911252017,156.26756098635838,457.7175818915663,164.07566477095872,462.2403259277344,157.88934326171875
462.2097991198144,155.36721030798904,456.39285322554207,163.11724333891195,461.0099182128906,156.96583557128906
461.01289714774697,154.44359498915594,455.0864272357426,162.11146113466071,459.7913818359375,156.02403259277344
459.81492370688784,153.5096027180167,453.80233088046026,161.0837752378352,458.5813903808594,155.06350708007812
458.64877284372807,152.53232430108886,452.54465268704655,160.01824161955517,457.3821716308594,154.0856475830078
457.49306625724705,151.532672266488,451.3037127371939,158.94015434161494,456.1913146972656,153.0906219482422
456.33750341278113,150.52926246955994,450.08269439301426,157.83419989314345,455.01025390625,152.079345703125
455.2149818121464,149.47986269768649,448.876180306489,156.71237696480452,453.8375244140625,151.05152893066406
454.1083850303328,148.4079860802495,447.68440819866163,155.57428244166056,452.6737976074219,150.0083465576172
453.0010202842702,147.33155252464064,446.5152332618689,154.41282321571734,451.51849365234375,148.9501953125
451.9194733778275,146.22495063606848,445.35554437907234,153.23502445486244,450.3724670410156,147.87710571289062
450.8453062342423,145.10582226681458,444.21633134166854,152.04303280854236,449.23541259765625,146.7905731201172
449.816475377538,144.04439444589073,443.13642898253806,150.89241895682184,448.1604919433594,145.7420196533203
448.8081791187883,142.95557763234078,442.0665573214243,149.73831160957593,447.0931091308594,144.6811065673828
447.8129113800696,141.85266017304687,441.0067560359058,148.5645420808259,446.0339050292969,143.60702514648438
446.83240702538563,140.7330568805038,439.95979819351317,147.3752730643359,444.9833984375,142.52008056640625
445.8550827284356,139.6103346291716,438.9242217256658,146.16649995315436,443.9424133300781,141.4196014404297
444.91709083037455,138.45021229603162,437.9152076228636,144.9303459230876,442.9118347167969,140.30604553222656
443.99856295821604,137.26996128708606,436.9232444458073,143.6765829215763,441.8908386230469,139.17848205566406
443.09882173375826,136.07469081615392,435.95713454821146,142.39731318467005,440.88116455078125,138.0380096435547
442.1981290948215,134.87197213257846,435.01367141099576,141.10630976971785,439.879638671875,136.88385009765625
441.32490601598835,133.64907873457216,434.0821943917994,139.79980238538337,438.8891906738281,135.71755981445312
440.4616099968192,132.4153935540117,433.1728007843873,138.4770596813186,437.9086608886719,134.5385284423828
439.6071748062961,131.16929086217922,432.2796558527872,137.14673195577154,436.9370422363281,133.3474578857422
438.7559268546064,129.91964509931532,431.4110729112993,135.79642291090664,435.9748229980469,132.14486694335938
437.92710264882334,128.64698684127652,430.5644512738369,134.43387771693065,435.0209045410156,130.9311981201172
437.10857336437766,127.36257795258767,429.7380046931108,133.06041561495377,434.0750427246094,129.70765686035156
436.2903759573932,126.0769250486465,428.93427872946864,131.67096725660093,433.13739013671875,128.4746551513672
435.5002143630471,124.7644910989206,428.16022495703766,130.26401779368288,432.20654296875,127.23229217529297
434.72930202383986,123.43519592674112,427.41694772600385,128.83647414342053,431.2824401855469,125.9812240600586
433.9635534235759,122.09716546122996,426.68292217373005,127.40657482123532,430.3641662597656,124.7220230102539
433.2112911483113,120.74753878593533,425.953128628882,125.9752378705848,429.4518127441406,123.45530700683594
432.4549560533808,119.39920217501917,425.19619676913817,124.56363646847852,428.5451354980469,122.18094635009766
431.6815325094477,118.05943272836761,424.42019368537933,123.16717880937072,427.6438293457031,120.89962005615234
430.89923802195057,116.72031997813721,423.6315954825245,121.78014302380157,426.7468566894531,119.61125946044922
430.10852342170017,115.38218296951679,422.84016356153063,120.39672471245433,425.8541564941406,118.31732940673828
429.32912802909834,114.03066281500844,422.0406112566496,119.0189772124252,424.9646911621094,117.01771545410156
428.56391787328954,112.66146852459941,421.24135045879933,117.64222074889052,424.0773620605469,115.71318817138672
427.8541078667151,111.34175437134728,420.4890902556016,116.33033136283451,423.23541259765625,114.47015380859375
427.15656523942573,110.0062993930793,419.7287142660526,115.02323301993054,422.39337158203125,113.22346496582031
426.48163975709866,108.64444511506201,418.96650969395597,113.71885865147334,421.54998779296875,111.97442626953125
425.80818625172367,107.27173651269867,418.2113650678935,112.40956321515338,420.7041015625,110.72369384765625
425.1320856548469,105.89762550475454,417.4558365320613,111.09786896677849,419.8560485839844,109.47185516357422
424.439739807448,104.52734957799355,416.7090300281232,109.77640999540068,419.0045471191406,108.21778106689453
423.7324679421546,103.16267982506416,415.9809475874658,108.4411173997624,418.15057373046875,106.96369934082031
423.0179174556171,101.79534096615039,415.2552077960993,107.10044964388831,417.2925109863281,105.70813751220703
422.2952223688684,100.42836694781704,414.5281996411129,105.75859799026888,416.4309997558594,104.45277404785156
421.56204817688257,99.06303275893902,413.80370560597004,104.41115008396736,415.56524658203125,103.19685363769531
420.81744865018425,97.70075792208085,413.0468848052462,103.08158028717527,414.6950988769531,101.94025421142578
420.0605270834544,96.3404655722376,412.27234479038157,101.76169580126165,413.82061767578125,100.68396759033203
419.2889649463912,94.98541767372845,411.485964181866,100.44733330029418,412.94171142578125,99.4283447265625
418.5081788907394,93.63323404077553,410.6996271893035,99.12803363815607,412.0578308105469,98.17227935791016
417.71533926277243,92.2800892952699,409.8888835231517,97.82574555578314,411.16937255859375,96.91841888427734
416.9072447631891,90.93217148914724,409.0658886108707,96.52819572112331,410.2750549316406,95.66526794433594
416.08571979482656,89.58080718230326,408.2470009508678,95.2266550102493,409.37432861328125,94.4146957397461
415.2653645550732,88.24289334413385,407.40210930171224,93.93638422430415,408.4687805175781,93.16404724121094
414.4356490844882,86.91421069751281,406.54488802908077,92.64937827641441,407.5589904785156,91.91230773925781
413.59958807603255,85.59109169675506,405.6926662077705,91.35490980896955,406.64605712890625,90.65992736816406
412.74279352761243,84.2837215107403,404.80292398676085,90.08477168195273,405.7306213378906,89.40697479248047
411.8673271048448,82.98676568475085,403.8939423820173,88.82713344287755,404.8128662109375,88.15403747558594
410.96976398965217,81.6839895853551,402.98825473180534,87.56613041724532,403.889892578125,86.90164947509766
410.04568821844975,80.38206897395027,402.0465816883261,86.33066071092706,402.9600830078125,85.65132904052734
409.099560429413,79.07964241875075,401.0876812986108,85.10778504279415,402.0221252441406,84.40470886230469
408.1194661409776,77.79056769158616,400.13165411652597,83.88229630590618,401.0750427246094,83.162841796875
407.1124830776305,76.50470768598375,399.1325624674325,82.69038405290954,400.1171875,81.9271469116211
406.06394961428606,75.22916706119646,398.1140594467291,81.51477303406945,399.1460266113281,80.69884490966797
404.99580882383856,73.95843483630955,397.09707063376777,80.33755996734754,398.16058349609375,79.47865295410156
403.89823938324633,72.70544636669364,396.04165154387107,79.19181423912303,397.160888671875,78.26777648925781
402.78668942705326,71.46816860041082,394.9703159311397,78.05785489028075,396.1473388671875,77.0655517578125
401.66316770097785,70.24313785146987,393.90025409392956,76.92401518299597,395.1212158203125,75.87323760986328
400.531966214095,69.05482859541073,392.7929713546158,75.81504158635376,394.084716796875,74.6866683959961
399.3892583312241,67.88241843512435,391.6652033967825,74.72194514184008,393.03887939453125,73.50557708740234
398.21402289682646,66.7190533805383,390.5246246612484,73.64440548677261,391.98187255859375,72.33195495605469
397.0208654942861,65.56346972169393,389.3838697730847,72.56985477859953,390.9130554199219,71.16693878173828
395.86865245712164,64.4850690628474,388.28638320453723,71.56794027167192,389.88909912109375,70.07078552246094
394.70488366210293,63.41432920459259,387.18610145433263,70.57092443495013,388.8540344238281,68.98333740234375
393.51791583429133,62.36228780772672,386.0939261433431,69.56717589835587,387.8070983886719,67.9045639038086
392.31288725363413,61.31958410001409,384.98867986852247,68.58100718317037,386.74822998046875,66.83654022216797
391.0995156116251,60.28986340808174,383.8745501573525,67.60296869009728,385.6771545410156,65.77837371826172
389.86856395555566,59.284481030422086,382.7492851802402,66.63430934971403,384.5943298339844,64.7295150756836
388.6230590813859,58.294342785419275,381.61109519510825,65.68000759460094,383.49993896484375,63.69049835205078
387.3678690205108,57.31981620961965,380.46677000453946,64.73151286836664,382.39447021484375,62.66118621826172
386.0997848521834,56.36621409110078,379.2949619812106,63.81001529077207,381.2781066894531,61.64065170288086
